fold,f1,precision,recall,accuracy,pc_EBOV_f1,pc_EBOV_precision,pc_EBOV_recall,pc_H1N1_f1,pc_H1N1_precision,pc_H1N1_recall,pc_H5N1_f1,pc_H5N1_precision,pc_H5N1_recall,pc_LASV_f1,pc_LASV_precision,pc_LASV_recall,pc_MARV_f1,pc_MARV_precision,pc_MARV_recall,pc_Mock_f1,pc_Mock_precision,pc_Mock_recall,pc_NiV_f1,pc_NiV_precision,pc_NiV_recall,pc_RSV_f1,pc_RSV_precision,pc_RSV_recall,pc_RVFV_f1,pc_RVFV_precision,pc_RVFV_recall,pc_SFSV_f1,pc_SFSV_precision,pc_SFSV_recall,k
4,0.31481481481481477,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.0,0.0,0.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1,0.13157894736842105,0.12280701754385966,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12
2,0.13533834586466165,0.15263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12
3,0.11278195488721804,0.09473684210526316,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.5714285714285714,0.4,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
4,0.15555555555555556,0.12037037037037036,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12
1,0.21929824561403505,0.22807017543859648,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.25,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
2,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
3,0.03508771929824561,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
4,0.14814814814814814,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13
1,0.23208020050125314,0.1912280701754386,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.8,0.6666666666666666,1.0,0.5714285714285714,0.4,1.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14
2,0.23157894736842108,0.20175438596491227,0.3157894736842105,0.3157894736842105,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.4,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14
3,0.08421052631578947,0.07017543859649122,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14
4,0.19126984126984128,0.15555555555555556,0.2777777777777778,0.2777777777777778,0.4,0.3333333333333333,0.5,0.25,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14
1,0.26666666666666666,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.8,0.6666666666666666,1.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,15
2,0.18446115288220552,0.19649122807017544,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.4,0.3333333333333333,0.5,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,15
3,0.17543859649122806,0.18421052631578946,0.21052631578947367,0.21052631578947367,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15
4,0.11851851851851852,0.09259259259259259,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,15
