replicate,k,purity
12,6,0.32954000000000006
13,6,0.30937
14,6,0.24823999999999996
15,6,0.31366
16,6,0.31954000000000005
17,6,0.33269
18,6,0.28423999999999994
19,6,0.28148999999999996
20,6,0.32885
21,6,0.31723999999999997
22,6,0.32011
23,6,0.41220999999999997
24,6,0.41159
25,6,0.3541
26,6,0.37159000000000003
27,6,0.29602999999999996
28,6,0.31919
29,6,0.4769500000000001
30,6,0.33806
31,6,0.31141
32,6,0.39423
33,6,0.21713999999999997
34,6,0.31723000000000007
35,6,0.35362
36,6,0.35433
37,6,0.32526
38,6,0.32528
39,6,0.41314
40,6,0.28325
41,6,0.23384
42,6,0.33227
43,6,0.42069999999999996
44,6,0.32911
45,6,0.24922999999999998
46,6,0.32515
47,6,0.23284000000000002
48,6,0.35299
49,6,0.32204
0,7,0.51615
1,7,0.41653
2,7,0.41658999999999996
3,7,0.5529999999999999
4,7,0.32150999999999996
5,7,0.41356000000000004
6,7,0.5563499999999999
7,7,0.45291000000000003
8,7,0.33852000000000004
9,7,0.43176
10,7,0.42630999999999997
11,7,0.52177
12,7,0.46068999999999993
13,7,0.52447
14,7,0.4185499999999999
15,7,0.4160700000000001
16,7,0.33075
17,7,0.41493
18,7,0.41468
19,7,0.32778999999999997
20,7,0.50227
21,7,0.39062
22,7,0.32418
23,7,0.37513
24,7,0.41547
25,7,0.47381
26,7,0.32552
27,7,0.49289999999999995
28,7,0.5081800000000001
29,7,0.5074500000000001
30,7,0.32499
31,7,0.33212
32,7,0.33540000000000003
33,7,0.34089
34,7,0.52125
35,7,0.42063999999999996
36,7,0.33225000000000005
37,7,0.46003999999999995
38,7,0.41848
39,7,0.41379
40,7,0.32764
41,7,0.32618
42,7,0.47242999999999996
43,7,0.47717
44,7,0.51438
45,7,0.43028000000000005
46,7,0.41335
47,7,0.4694
48,7,0.42812
49,7,0.44084
0,8,0.41717000000000004
1,8,0.3516
2,8,0.43864000000000003
3,8,0.41952
4,8,0.4234400000000001
5,8,0.4337000000000001
6,8,0.4197699999999999
7,8,0.4704499999999999
8,8,0.4164300000000001
9,8,0.42259
10,8,0.4254300000000001
11,8,0.42137
12,8,0.44356
13,8,0.33311999999999997
14,8,0.42194000000000004
15,8,0.41938
16,8,0.4207000000000001
17,8,0.41922000000000004
18,8,0.32717999999999997
19,8,0.42275999999999997
20,8,0.4287599999999999
21,8,0.4291499999999999
22,8,0.44782
23,8,0.4194700000000001
24,8,0.41970999999999997
