replicate,k,purity
45,6,0.15265999999999996
46,6,0.16852
47,6,0.15361
48,6,0.13696000000000003
49,6,0.21788
0,7,0.14304
1,7,0.1715
2,7,0.18170999999999998
3,7,0.14157
4,7,0.14379
5,7,0.15512
6,7,0.21437999999999996
7,7,0.15461999999999998
8,7,0.28220999999999996
9,7,0.12089000000000001
10,7,0.15882
11,7,0.14837
12,7,0.14801
13,7,0.13740000000000002
14,7,0.2466
15,7,0.23868
16,7,0.15672
17,7,0.15424999999999997
18,7,0.15141999999999997
19,7,0.1619
20,7,0.15387
21,7,0.11538
22,7,0.16155999999999998
23,7,0.14439
24,7,0.16333999999999999
25,7,0.17292
26,7,0.15350000000000003
27,7,0.17245
28,7,0.20962999999999998
29,7,0.30474999999999997
30,7,0.19827
31,7,0.14343
32,7,0.17217
33,7,0.20632
34,7,0.15704
35,7,0.12596000000000002
36,7,0.22753000000000007
37,7,0.13992
38,7,0.15027000000000001
39,7,0.21192000000000003
40,7,0.22171
41,7,0.17143
42,7,0.15669
43,7,0.14443999999999999
44,7,0.16155000000000003
45,7,0.16837
46,7,0.14570999999999998
47,7,0.16254
48,7,0.14194
49,7,0.15999999999999998
0,8,0.19163999999999998
1,8,0.13419
2,8,0.14942
3,8,0.16681
4,8,0.13628999999999997
5,8,0.13121999999999998
6,8,0.15397
7,8,0.15861
8,8,0.18491999999999997
9,8,0.18951999999999997
10,8,0.24728000000000003
11,8,0.17156999999999997
12,8,0.24342999999999998
13,8,0.21374999999999997
14,8,0.15668999999999997
15,8,0.16707
16,8,0.17582
17,8,0.14750999999999997
18,8,0.14816
19,8,0.22635
20,8,0.15957000000000002
21,8,0.32365
22,8,0.2254
23,8,0.16193
24,8,0.14864999999999998
25,8,0.14932
26,8,0.1651
27,8,0.15799
28,8,0.23859999999999998
29,8,0.14669000000000001
30,8,0.19157
31,8,0.15957000000000002
32,8,0.14181
33,8,0.2048
34,8,0.14221999999999999
35,8,0.21209000000000003
36,8,0.16654
