replicate,k,purity
9,3,0.10755999999999999
10,3,0.10341
11,3,0.11349000000000001
12,3,0.10822000000000001
13,3,0.10947
14,3,0.10593
15,3,0.09997999999999999
16,3,0.10558000000000001
17,3,0.11612999999999998
18,3,0.09996999999999998
19,3,0.10565
20,3,0.09998
21,3,0.10541
22,3,0.10755999999999999
23,3,0.11574999999999999
24,3,0.11451
25,3,0.10467
26,3,0.10314000000000001
27,3,0.11037000000000001
28,3,0.10864
29,3,0.10460999999999998
30,3,0.10519
31,3,0.10865
32,3,0.12322999999999999
33,3,0.10345
34,3,0.1127
35,3,0.1089
36,3,0.10808
37,3,0.1024
38,3,0.09997999999999999
39,3,0.1103
40,3,0.11099999999999999
41,3,0.10463
42,3,0.10479999999999998
43,3,0.10578000000000001
44,3,0.10633999999999999
45,3,0.09998
46,3,0.10604
47,3,0.20171999999999998
48,3,0.10480999999999999
49,3,0.10775000000000001
0,4,0.10525999999999999
1,4,0.10818000000000001
2,4,0.10603
3,4,0.13782999999999998
4,4,0.10813000000000002
5,4,0.20990000000000003
6,4,0.10865
7,4,0.10490000000000002
8,4,0.11234
9,4,0.11816
10,4,0.11155
11,4,0.11037999999999999
12,4,0.10821
13,4,0.10734999999999999
14,4,0.10751999999999999
15,4,0.10735000000000001
16,4,0.10503
17,4,0.11145000000000001
18,4,0.11213999999999999
19,4,0.10816999999999999
20,4,0.13080999999999995
21,4,0.10791999999999999
22,4,0.10964999999999998
23,4,0.11000000000000001
24,4,0.11071
25,4,0.10685
26,4,0.10685
27,4,0.11196999999999999
28,4,0.10664999999999998
29,4,0.11071
30,4,0.10862000000000002
31,4,0.12305999999999999
32,4,0.09997999999999999
33,4,0.10948
34,4,0.10629999999999999
35,4,0.10930999999999999
36,4,0.10467
37,4,0.12091999999999999
38,4,0.11198000000000001
39,4,0.10696000000000001
40,4,0.10372
41,4,0.10829
42,4,0.10430999999999999
43,4,0.10756000000000002
44,4,0.10684
45,4,0.11417000000000002
46,4,0.10905000000000001
47,4,0.10861999999999998
48,4,0.11073999999999999
49,4,0.1075
0,5,0.12051
1,5,0.09998
2,5,0.11782
3,5,0.10893
4,5,0.10891999999999999
5,5,0.10865
6,5,0.11052999999999999
7,5,0.12438
8,5,0.10695000000000002
9,5,0.10958999999999999
10,5,0.10947
11,5,0.10711999999999999
12,5,0.11537
13,5,0.10827
14,5,0.10812999999999999
15,5,0.10735999999999998
16,5,0.11769999999999999
17,5,0.11491999999999998
18,5,0.11327999999999998
19,5,0.11592
20,5,0.10608999999999999
21,5,0.12503
22,5,0.12042000000000001
23,5,0.10993
24,5,0.11774999999999998
25,5,0.10559
26,5,0.14453
27,5,0.11051999999999998
28,5,0.11367999999999998
29,5,0.11426
30,5,0.12961
31,5,0.10815
32,5,0.10246999999999999
33,5,0.09998
34,5,0.11095999999999999
35,5,0.10666999999999997
36,5,0.10367
37,5,0.12053999999999998
38,5,0.10533000000000001
39,5,0.11539999999999999
40,5,0.11123999999999998
41,5,0.11432
42,5,0.11471
43,5,0.11000999999999998
44,5,0.11385999999999999
45,5,0.20825999999999997
46,5,0.11582
47,5,0.11605999999999998
48,5,0.11704
49,5,0.11401000000000001
0,6,0.11816999999999997
1,6,0.10367
2,6,0.09997999999999999
3,6,0.09999
4,6,0.09998
5,6,0.11386999999999999
6,6,0.09998
7,6,0.11396000000000002
8,6,0.10321
9,6,0.10241
10,6,0.10764
11,6,0.09999
12,6,0.11335999999999999
13,6,0.10541
14,6,0.10463
15,6,0.09998
16,6,0.09999
17,6,0.09998
18,6,0.10800000000000001
19,6,0.10432999999999999
20,6,0.09996000000000001
21,6,0.10546
22,6,0.09997999999999999
23,6,0.09999
24,6,0.11044000000000001
25,6,0.10849
26,6,0.10297
27,6,0.10374000000000001
28,6,0.11044999999999998
29,6,0.10171999999999999
30,6,0.09998
31,6,0.10297
32,6,0.10917999999999999
33,6,0.10239999999999998
34,6,0.09997999999999999
35,6,0.09997
36,6,0.09998
37,6,0.10666
38,6,0.10431000000000001
39,6,0.10711999999999999
40,6,0.10643
41,6,0.09998
42,6,0.09998
43,6,0.11198000000000001
44,6,0.10533
45,6,0.09999
46,6,0.09997999999999999
47,6,0.10601999999999998
