replicate,k,purity
40,6,0.12112000000000003
41,6,0.12916
42,6,0.11698
43,6,0.12940999999999997
44,6,0.12382
45,6,0.12763
46,6,0.12706
47,6,0.12193999999999998
48,6,0.14554
49,6,0.13102999999999998
0,7,0.14086
1,7,0.13523000000000002
2,7,0.1531
3,7,0.14914
4,7,0.14747
5,7,0.17604999999999998
6,7,0.14116
7,7,0.14687
8,7,0.13601999999999997
9,7,0.14938
10,7,0.15063000000000001
11,7,0.14904
12,7,0.12691
13,7,0.13786
14,7,0.12773
15,7,0.13593999999999998
16,7,0.15087
17,7,0.14357000000000003
18,7,0.13430999999999998
19,7,0.16027
20,7,0.14553
21,7,0.15630000000000002
22,7,0.24941999999999998
23,7,0.14509
24,7,0.14511000000000002
25,7,0.14445000000000002
26,7,0.16238
27,7,0.14255999999999996
28,7,0.148
29,7,0.13811999999999997
30,7,0.14556
31,7,0.13762999999999997
32,7,0.13568
33,7,0.15309999999999999
34,7,0.14814
35,7,0.13869
36,7,0.1397
37,7,0.16838
38,7,0.13139
39,7,0.13704999999999998
40,7,0.15553
41,7,0.14436999999999997
42,7,0.13407
43,7,0.14128000000000002
44,7,0.14773
45,7,0.13411
46,7,0.15837
47,7,0.14143999999999995
48,7,0.13394
49,7,0.13051
0,8,0.15472
1,8,0.1395
2,8,0.14676
3,8,0.14072
4,8,0.13998000000000002
5,8,0.142
6,8,0.13405
7,8,0.14365
8,8,0.15445
9,8,0.13359
10,8,0.14803
11,8,0.16087777777777776
12,8,0.14166
13,8,0.14526
14,8,0.14706000000000002
15,8,0.14472
16,8,0.14599
17,8,0.14582
18,8,0.14029
19,8,0.14450000000000002
20,8,0.14204
21,8,0.1416
22,8,0.14043999999999998
23,8,0.1402
24,8,0.14781000000000002
25,8,0.15594000000000002
26,8,0.15713
27,8,0.16258
28,8,0.15435
29,8,0.14535
30,8,0.14733
31,8,0.14794999999999997
32,8,0.1538
33,8,0.14640999999999998
34,8,0.13955
35,8,0.1566
36,8,0.14452
37,8,0.14279999999999998
38,8,0.15172000000000002
39,8,0.16251
40,8,0.1431
41,8,0.14115
42,8,0.14704
43,8,0.14145
44,8,0.14223
45,8,0.15919
46,8,0.14665
47,8,0.16734
48,8,0.15289000000000003
49,8,0.15665
0,9,0.15938000000000002
1,9,0.14269
2,9,0.14179
3,9,0.15431
4,9,0.14628
5,9,0.15732000000000002
6,9,0.15716999999999998
7,9,0.13853999999999997
8,9,0.15313000000000002
9,9,0.14880000000000002
10,9,0.1542
11,9,0.14203
12,9,0.14613
13,9,0.14055
14,9,0.14026
15,9,0.14412
16,9,0.14181000000000002
17,9,0.14559
18,9,0.14029999999999998
19,9,0.14304
20,9,0.14545
21,9,0.14234
22,9,0.145
23,9,0.21259
24,9,0.15628999999999998
25,9,0.16810999999999998
26,9,0.15552000000000002
27,9,0.14321
28,9,0.13798
29,9,0.14406000000000002
30,9,0.16304000000000002
31,9,0.14729
32,9,0.14828999999999998
33,9,0.16776
34,9,0.1376
35,9,0.13716
36,9,0.14556
37,9,0.15844
38,9,0.14558000000000001
39,9,0.14750000000000002
40,9,0.14378
41,9,0.23891
42,9,0.14342000000000002
43,9,0.16054
44,9,0.14407
45,9,0.1426
46,9,0.14584999999999998
47,9,0.15333000000000002
48,9,0.14653
49,9,0.13801999999999998
0,10,0.15439
1,10,0.14622000000000004
2,10,0.13432999999999998
3,10,0.14521
4,10,0.15652000000000002
5,10,0.14251
6,10,0.14448999999999998
7,10,0.14626999999999998
8,10,0.13789
9,10,0.14078999999999997
10,10,0.15435000000000004
11,10,0.15671
12,10,0.14272
