fold,f1,precision,recall,accuracy,pc_EBOV_f1,pc_EBOV_precision,pc_EBOV_recall,pc_H1N1_f1,pc_H1N1_precision,pc_H1N1_recall,pc_H5N1_f1,pc_H5N1_precision,pc_H5N1_recall,pc_LASV_f1,pc_LASV_precision,pc_LASV_recall,pc_MARV_f1,pc_MARV_precision,pc_MARV_recall,pc_Mock_f1,pc_Mock_precision,pc_Mock_recall,pc_NiV_f1,pc_NiV_precision,pc_NiV_recall,pc_RSV_f1,pc_RSV_precision,pc_RSV_recall,pc_RVFV_f1,pc_RVFV_precision,pc_RVFV_recall,pc_SFSV_f1,pc_SFSV_precision,pc_SFSV_recall,k
2,0.5669172932330827,0.6350877192982457,0.5789473684210527,0.5789473684210527,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.2857142857142857,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.8,0.6666666666666666,1.0,4
3,0.6074074074074074,0.5740740740740741,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.8,0.6666666666666666,1.0,4
4,0.7037037037037037,0.7685185185185185,0.7222222222222222,0.7222222222222222,0.8,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,4
1,0.6771929824561402,0.6666666666666666,0.7368421052631579,0.7368421052631579,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,5
2,0.5614035087719298,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,5
3,0.7388888888888889,0.7222222222222223,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,5
4,0.8703703703703703,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,5
1,0.6421052631578947,0.6403508771929824,0.6842105263157895,0.6842105263157895,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.8,0.6666666666666666,1.0,6
2,0.6573099415204678,0.7318295739348372,0.6842105263157895,0.6842105263157895,0.6666666666666666,1.0,0.5,0.8,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.4444444444444444,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,6
3,0.7277777777777777,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,6
4,0.7888888888888889,0.7592592592592592,0.8333333333333334,0.8333333333333334,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6
1,0.6339181286549708,0.7167919799498746,0.631578947368421,0.631578947368421,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.2222222222222222,0.14285714285714285,0.5,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,7
2,0.7368421052631579,0.8245614035087719,0.7368421052631579,0.7368421052631579,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,7
3,0.7277777777777777,0.7037037037037037,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,7
4,0.7370370370370369,0.7129629629629629,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7
1,0.584795321637427,0.6466165413533834,0.5789473684210527,0.5789473684210527,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.2222222222222222,0.14285714285714285,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,8
2,0.7894736842105263,0.8771929824561402,0.7894736842105263,0.7894736842105263,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,8
3,0.6814814814814815,0.6574074074074073,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,8
4,0.7857142857142857,0.7666666666666667,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8
1,0.5789473684210527,0.6666666666666667,0.5789473684210527,0.5789473684210527,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,9
2,0.7794486215538847,0.8315789473684211,0.7894736842105263,0.7894736842105263,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,9
3,0.6925925925925926,0.6759259259259259,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9
4,0.7296296296296296,0.7037037037037037,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9
1,0.7719298245614035,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,10
2,0.7338345864661654,0.8140350877192982,0.7368421052631579,0.7368421052631579,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,10
3,0.6523809523809523,0.6185185185185186,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,10
4,0.7185185185185186,0.6851851851851851,0.7777777777777778,0.7777777777777778,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10
1,0.7859649122807019,0.8333333333333333,0.7894736842105263,0.7894736842105263,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,11
2,0.7759398496240602,0.8491228070175438,0.7894736842105263,0.7894736842105263,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,11
3,0.6740740740740742,0.6481481481481483,0.7222222222222222,0.7222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.4,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,11
4,0.7666666666666667,0.7222222222222222,0.8333333333333334,0.8333333333333334,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11
1,0.6932330827067669,0.7754385964912281,0.6842105263157895,0.6842105263157895,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.2857142857142857,0.2,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.8,0.6666666666666666,1.0,12
2,0.7268170426065164,0.7789473684210527,0.7368421052631579,0.7368421052631579,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.4,1.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,12
